 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 
 5.00000000e-08  5.00000000e-08  5.00000000e-08  3.93566752e-02 
 5.04588052e-08  5.04588052e-08  5.04588052e-08  3.97178149e-02 
 5.13764156e-08  5.13764156e-08  5.13764156e-08  4.04400943e-02 
 5.32116363e-08  5.32116363e-08  5.32116363e-08  4.18846530e-02 
 5.68820779e-08  5.68820779e-08  5.68820779e-08  4.47737698e-02 
 6.42229610e-08  6.42229610e-08  6.42229610e-08  5.05520012e-02 
 7.89047271e-08  7.89047271e-08  7.89047271e-08  6.21084553e-02 
 1.08268259e-07  1.08268259e-07  1.08268259e-07  8.52213281e-02 
 1.66995324e-07  1.66995324e-07  1.66995324e-07  1.31446929e-01 
 2.41471351e-07  2.41471351e-07  2.41471351e-07  1.90068663e-01 
 3.22431122e-07  3.22431122e-07  3.22431122e-07  2.53793521e-01 
 4.08495438e-07  4.08495438e-07  4.08495438e-07  3.21535808e-01 
 4.97324235e-07  4.97324235e-07  4.97324235e-07  3.91453549e-01 
 5.89943789e-07  5.89943789e-07  5.89943789e-07  4.64354452e-01 
 6.86972593e-07  6.86972593e-07  6.86972593e-07  5.40725228e-01 
 7.90674019e-07  7.90674019e-07  7.90674019e-07  6.22347219e-01 
 9.13883550e-07  9.13883550e-07  9.13883550e-07  7.19322700e-01 
 1.05199640e-06  1.05199640e-06  1.05199640e-06  8.28026798e-01 
 1.21524502e-06  1.21524502e-06  1.21524502e-06  9.56512342e-01 
 1.40069891e-06  1.40069891e-06  1.40069891e-06  1.10247173e+00 
 1.61732947e-06  1.61732947e-06  1.61732947e-06  1.27296417e+00 
 1.86511367e-06  1.86511367e-06  1.86511367e-06  1.46796922e+00 
 2.15280787e-06  2.15280787e-06  2.15280787e-06  1.69437475e+00 
 2.48321683e-06  2.48321683e-06  2.48321683e-06  1.95438314e+00 
 2.86570721e-06  2.86570721e-06  2.86570721e-06  2.25535821e+00 
 3.30597146e-06  3.30597146e-06  3.30597146e-06  2.60176885e+00 
 3.81486147e-06  3.81486147e-06  3.81486147e-06  3.00213834e+00 
 4.40132636e-06  4.40132636e-06  4.40132636e-06  3.46348484e+00 
 5.07869428e-06  5.07869428e-06  5.07869428e-06  3.99625956e+00 
 5.85985882e-06  5.85985882e-06  5.85985882e-06  4.61055398e+00 
 6.76181463e-06  6.76181463e-06  6.76181463e-06  5.31965794e+00 
 7.80246133e-06  7.80246133e-06  7.80246133e-06  6.13753228e+00 
 9.00397530e-06  9.00397530e-06  9.00397530e-06  7.08143827e+00 
 1.03908137e-05  1.03908137e-05  1.03908137e-05  8.17033638e+00 
 1.19923608e-05  1.19923608e-05  1.19923608e-05  9.42691539e+00 
 1.38418815e-05  1.38418815e-05  1.38418815e-05  1.08766951e+01 
 1.59788072e-05  1.59788072e-05  1.59788072e-05  1.25497022e+01 
 1.84485479e-05  1.84485479e-05  1.84485479e-05  1.44801440e+01 
 2.13047936e-05  2.13047936e-05  2.13047936e-05  1.67079305e+01 
 2.46103053e-05  2.46103053e-05  2.46103053e-05  1.92788597e+01 
 2.84397794e-05  2.84397794e-05  2.84397794e-05  2.22461720e+01 
 3.28821530e-05  3.28821530e-05  3.28821530e-05  2.56712686e+01 
 3.78821530e-05  3.78821530e-05  3.78821530e-05  2.95011517e+01 
 4.28821530e-05  4.28821530e-05  4.28821530e-05  3.33008134e+01 
 4.78821530e-05  4.78821530e-05  4.78821530e-05  3.70665615e+01 
 5.28821530e-05  5.28821530e-05  5.28821530e-05  4.07947438e+01 
 5.78821530e-05  5.78821530e-05  5.78821530e-05  4.44817516e+01 
 6.28821530e-05  6.28821530e-05  6.28821530e-05  4.81240233e+01 
 6.78821530e-05  6.78821530e-05  6.78821530e-05  5.17180471e+01 
 7.28821530e-05  7.28821530e-05  7.28821530e-05  5.52603646e+01 
 7.78821530e-05  7.78821530e-05  7.78821530e-05  5.87475737e+01 
 8.28821530e-05  8.28821530e-05  8.28821530e-05  6.21763315e+01 
 8.78821530e-05  8.78821530e-05  8.78821530e-05  6.55433574e+01 
 9.28821530e-05  9.28821530e-05  9.28821530e-05  6.88454358e+01 
 9.78821530e-05  9.78821530e-05  9.78821530e-05  7.20794187e+01 
 1.02882153e-04  1.02882153e-04  1.02882153e-04  7.52422288e+01 
 1.07882153e-04  1.07882153e-04  1.07882153e-04  7.83308617e+01 
 1.12882153e-04  1.12882153e-04  1.12882153e-04  8.13423885e+01 
 1.17882153e-04  1.17882153e-04  1.17882153e-04  8.42739581e+01 
 1.22882153e-04  1.22882153e-04  1.22882153e-04  8.71228001e+01 
 1.27882153e-04  1.27882153e-04  1.27882153e-04  8.98862261e+01 
 1.32882153e-04  1.32882153e-04  1.32882153e-04  9.25616328e+01 
 1.37882153e-04  1.37882153e-04  1.37882153e-04  9.51465033e+01 
 1.42882153e-04  1.42882153e-04  1.42882153e-04  9.76384099e+01 
 1.47882153e-04  1.47882153e-04  1.47882153e-04  1.00035015e+02 
 1.52882153e-04  1.52882153e-04  1.52882153e-04  1.02334074e+02 
 1.57882153e-04  1.57882153e-04  1.57882153e-04  1.04533436e+02 
 1.62882153e-04  1.62882153e-04  1.62882153e-04  1.06631047e+02 
 1.67882153e-04  1.67882153e-04  1.67882153e-04  1.08624948e+02 
 1.72882153e-04  1.72882153e-04  1.72882153e-04  1.10513282e+02 
 1.77882153e-04  1.77882153e-04  1.77882153e-04  1.12294290e+02 
 1.82882153e-04  1.82882153e-04  1.82882153e-04  1.13966317e+02 
 1.87882153e-04  1.87882153e-04  1.87882153e-04  1.15527807e+02 
 1.92882153e-04  1.92882153e-04  1.92882153e-04  1.16977312e+02 
 1.97882153e-04  1.97882153e-04  1.97882153e-04  1.18313487e+02 
 2.02882153e-04  2.02882153e-04  2.02882153e-04  1.19535093e+02 
 2.07882153e-04  2.07882153e-04  2.07882153e-04  1.20641108e+02 
 2.12882153e-04  2.12882153e-04  2.12882153e-04  1.21630267e+02 
 2.17882153e-04  2.17882153e-04  2.17882153e-04  1.22501789e+02 
 2.22882153e-04  2.22882153e-04  2.22882153e-04  1.23254867e+02 
 2.27882153e-04  2.27882153e-04  2.27882153e-04  1.23888805e+02 
 2.32882153e-04  2.32882153e-04  2.32882153e-04  1.24403017e+02 
 2.37882153e-04  2.37882153e-04  2.37882153e-04  1.24797027e+02 
 2.42882153e-04  2.42882153e-04  2.42882153e-04  1.25070470e+02 
 2.47882153e-04  2.47882153e-04  2.47882153e-04  1.25223093e+02 
 2.52882153e-04  2.52882153e-04  2.52882153e-04  1.25254754e+02 
 2.57882153e-04  2.57882153e-04  2.57882153e-04  1.25165424e+02 
 2.62882153e-04  2.62882153e-04  2.62882153e-04  1.24955182e+02 
 2.67882153e-04  2.67882153e-04  2.67882153e-04  1.24624221e+02 
 2.72882153e-04  2.72882153e-04  2.72882153e-04  1.24172847e+02 
 2.77882153e-04  2.77882153e-04  2.77882153e-04  1.23601473e+02 
 2.82882153e-04  2.82882153e-04  2.82882153e-04  1.22910626e+02 
 2.87882153e-04  2.87882153e-04  2.87882153e-04  1.22100943e+02 
 2.92882153e-04  2.92882153e-04  2.92882153e-04  1.21173170e+02 
 2.97882153e-04  2.97882153e-04  2.97882153e-04  1.20128163e+02 
 3.02882153e-04  3.02882153e-04  3.02882153e-04  1.18966887e+02 
 3.07882153e-04  3.07882153e-04  3.07882153e-04  1.17690271e+02 
 3.12882153e-04  3.12882153e-04  3.12882153e-04  1.16299759e+02 
 3.17882153e-04  3.17882153e-04  3.17882153e-04  1.14796518e+02 
 3.22882153e-04  3.22882153e-04  3.22882153e-04  1.13181940e+02 
 3.27882153e-04  3.27882153e-04  3.27882153e-04  1.11457524e+02 
 3.32882153e-04  3.32882153e-04  3.32882153e-04  1.09624872e+02 
 3.37882153e-04  3.37882153e-04  3.37882153e-04  1.07685686e+02 
 3.42882153e-04  3.42882153e-04  3.42882153e-04  1.05641773e+02 
 3.47882153e-04  3.47882153e-04  3.47882153e-04  1.03495035e+02 
 3.52882153e-04  3.52882153e-04  3.52882153e-04  1.01247478e+02 
 3.57882153e-04  3.57882153e-04  3.57882153e-04  9.89011995e+01 
 3.62882153e-04  3.62882153e-04  3.62882153e-04  9.64583956e+01 
 3.67882153e-04  3.67882153e-04  3.67882153e-04  9.39213548e+01 
 3.72882153e-04  3.72882153e-04  3.72882153e-04  9.12924573e+01 
 3.77882153e-04  3.77882153e-04  3.77882153e-04  8.85741734e+01 
 3.82882153e-04  3.82882153e-04  3.82882153e-04  8.57690614e+01 
 3.87882153e-04  3.87882153e-04  3.87882153e-04  8.28797653e+01 
 3.92882153e-04  3.92882153e-04  3.92882153e-04  7.99090132e+01 
 3.97882153e-04  3.97882153e-04  3.97882153e-04  7.68596146e+01 
 4.02882153e-04  4.02882153e-04  4.02882153e-04  7.37344584e+01 
 4.07882153e-04  4.07882153e-04  4.07882153e-04  7.05365104e+01 
 4.12882153e-04  4.12882153e-04  4.12882153e-04  6.72688110e+01 
 4.17882153e-04  4.17882153e-04  4.17882153e-04  6.39344723e+01 
 4.22882153e-04  4.22882153e-04  4.22882153e-04  6.05366760e+01 
 4.27882153e-04  4.27882153e-04  4.27882153e-04  5.70786703e+01 
 4.32882153e-04  4.32882153e-04  4.32882153e-04  5.35637671e+01 
 4.37882153e-04  4.37882153e-04  4.37882153e-04  4.99953394e+01 
 4.42882153e-04  4.42882153e-04  4.42882153e-04  4.63768181e+01 
 4.47882153e-04  4.47882153e-04  4.47882153e-04  4.27116891e+01 
 4.52882153e-04  4.52882153e-04  4.52882153e-04  3.90034901e+01 
 4.57882153e-04  4.57882153e-04  4.57882153e-04  3.52558076e+01 
 4.62882153e-04  4.62882153e-04  4.62882153e-04  3.14722733e+01 
 4.67882153e-04  4.67882153e-04  4.67882153e-04  2.76565612e+01 
 4.72882153e-04  4.72882153e-04  4.72882153e-04  2.38123839e+01 
 4.77882153e-04  4.77882153e-04  4.77882153e-04  1.99434892e+01 
 4.82882153e-04  4.82882153e-04  4.82882153e-04  1.60536568e+01 
 4.87882153e-04  4.87882153e-04  4.87882153e-04  1.21466943e+01 
 4.92882153e-04  4.92882153e-04  4.92882153e-04  8.22643397e+00 
 4.97882153e-04  4.97882153e-04  4.97882153e-04  4.29672874e+00 
 5.02882153e-04  5.02882153e-04  5.02882153e-04  3.61448685e-01 
 5.07882153e-04  5.07882153e-04  5.07882153e-04 -3.57336555e+00 
 5.12882153e-04  5.12882153e-04  5.12882153e-04 -7.50077913e+00 
 5.17882153e-04  5.17882153e-04  5.17882153e-04 -1.14169103e+01 
 5.22882153e-04  5.22882153e-04  5.22882153e-04 -1.53179154e+01 
 5.27882153e-04  5.27882153e-04  5.27882153e-04 -1.91999741e+01 
 5.32882153e-04  5.32882153e-04  5.32882153e-04 -2.30592922e+01 
