 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 
 5.00000000e-08  5.00000000e-08  5.00000000e-08  1.31189208e-02 
 5.08164227e-08  5.08164227e-08  5.08164227e-08  1.33331323e-02 
 5.24492682e-08  5.24492682e-08  5.24492682e-08  1.37615552e-02 
 5.57149592e-08  5.57149592e-08  5.57149592e-08  1.46184012e-02 
 6.22463412e-08  6.22463412e-08  6.22463412e-08  1.63320932e-02 
 7.53091052e-08  7.53091052e-08  7.53091052e-08  1.97594779e-02 
 1.01434633e-07  1.01434633e-07  1.01434633e-07  2.66142498e-02 
 1.53685689e-07  1.53685689e-07  1.53685689e-07  4.03238035e-02 
 2.58187801e-07  2.58187801e-07  2.58187801e-07  6.77429445e-02 
 4.67192024e-07  4.67192024e-07  4.67192024e-07  1.22581320e-01 
 6.90017905e-07  6.90017905e-07  6.90017905e-07  1.81046259e-01 
 9.38983068e-07  9.38983068e-07  9.38983068e-07  2.46369531e-01 
 1.19494230e-06  1.19494230e-06  1.19494230e-06  3.13527649e-01 
 1.45990885e-06  1.45990885e-06  1.45990885e-06  3.83048644e-01 
 1.73547407e-06  1.73547407e-06  1.73547407e-06  4.55349786e-01 
 2.02410497e-06  2.02410497e-06  2.02410497e-06  5.31078036e-01 
 2.32930149e-06  2.32930149e-06  2.32930149e-06  6.11151244e-01 
 2.69314116e-06  2.69314116e-06  2.69314116e-06  7.06608179e-01 
 3.09944303e-06  3.09944303e-06  3.09944303e-06  8.13202024e-01 
 3.58099115e-06  3.58099115e-06  3.58099115e-06  9.39531164e-01 
 4.12705987e-06  4.12705987e-06  4.12705987e-06  1.08277779e+00 
 4.76587940e-06  4.76587940e-06  4.76587940e-06  1.25034106e+00 
 5.49590888e-06  5.49590888e-06  5.49590888e-06  1.44180695e+00 
 6.34425348e-06  6.34425348e-06  6.34425348e-06  1.66426907e+00 
 7.31821414e-06  7.31821414e-06  7.31821414e-06  1.91961814e+00 
 8.44640932e-06  8.44640932e-06  8.44640932e-06  2.21532028e+00 
 9.74509452e-06  9.74509452e-06  9.74509452e-06  2.55557875e+00 
 1.12472068e-05  1.12472068e-05  1.12472068e-05  2.94893432e+00 
 1.29791315e-05  1.29791315e-05  1.29791315e-05  3.40215886e+00 
 1.49814128e-05  1.49814128e-05  1.49814128e-05  3.92564924e+00 
 1.72929776e-05  1.72929776e-05  1.72929776e-05  4.52925273e+00 
 1.99662459e-05  1.99662459e-05  1.99662459e-05  5.22614602e+00 
 2.30568743e-05  2.30568743e-05  2.30568743e-05  6.03004465e+00 
 2.66354088e-05  2.66354088e-05  2.66354088e-05  6.95806496e+00 
 3.07815462e-05  3.07815462e-05  3.07815462e-05  8.02895256e+00 
 3.55944012e-05  3.55944012e-05  3.55944012e-05  9.26530047e+00 
 4.05944012e-05  4.05944012e-05  4.05944012e-05  1.05408975e+01 
 4.55944012e-05  4.55944012e-05  4.55944012e-05  1.18062635e+01 
 5.05944012e-05  5.05944012e-05  5.05944012e-05  1.30601564e+01 
 5.55944012e-05  5.55944012e-05  5.55944012e-05  1.43013464e+01 
 6.05944012e-05  6.05944012e-05  6.05944012e-05  1.55286165e+01 
 6.55944012e-05  6.55944012e-05  6.55944012e-05  1.67407644e+01 
 7.05944012e-05  7.05944012e-05  7.05944012e-05  1.79366034e+01 
 7.55944012e-05  7.55944012e-05  7.55944012e-05  1.91149633e+01 
 8.05944012e-05  8.05944012e-05  8.05944012e-05  2.02746918e+01 
 8.55944012e-05  8.55944012e-05  8.55944012e-05  2.14146555e+01 
 9.05944012e-05  9.05944012e-05  9.05944012e-05  2.25337409e+01 
 9.55944012e-05  9.55944012e-05  9.55944012e-05  2.36308558e+01 
 1.00594401e-04  1.00594401e-04  1.00594401e-04  2.47049296e+01 
 1.05594401e-04  1.05594401e-04  1.05594401e-04  2.57549152e+01 
 1.10594401e-04  1.10594401e-04  1.10594401e-04  2.67797893e+01 
 1.15594401e-04  1.15594401e-04  1.15594401e-04  2.77785537e+01 
 1.20594401e-04  1.20594401e-04  1.20594401e-04  2.87502360e+01 
 1.25594401e-04  1.25594401e-04  1.25594401e-04  2.96938909e+01 
 1.30594401e-04  1.30594401e-04  1.30594401e-04  3.06086006e+01 
 1.35594401e-04  1.35594401e-04  1.35594401e-04  3.14934759e+01 
 1.40594401e-04  1.40594401e-04  1.40594401e-04  3.23476571e+01 
 1.45594401e-04  1.45594401e-04  1.45594401e-04  3.31703147e+01 
 1.50594401e-04  1.50594401e-04  1.50594401e-04  3.39606499e+01 
 1.55594401e-04  1.55594401e-04  1.55594401e-04  3.47178960e+01 
 1.60594401e-04  1.60594401e-04  1.60594401e-04  3.54413183e+01 
 1.65594401e-04  1.65594401e-04  1.65594401e-04  3.61302154e+01 
 1.70594401e-04  1.70594401e-04  1.70594401e-04  3.67839196e+01 
 1.75594401e-04  1.75594401e-04  1.75594401e-04  3.74017974e+01 
 1.80594401e-04  1.80594401e-04  1.80594401e-04  3.79832503e+01 
 1.85594401e-04  1.85594401e-04  1.85594401e-04  3.85277153e+01 
