 8.49390546e-06  8.49390546e-06  8.49390546e-06  1.00000000e+02  8.49390546e-06  1.09486122e+01  8.49390546e-06  5.60947413e-02  8.49390546e-06 -6.75840257e+00 
 9.80118457e-06  9.80118457e-06  9.80118457e-06  1.00000000e+02  9.80118457e-06  1.26322259e+01  9.80118457e-06  6.47206638e-02  9.80118457e-06 -7.79767034e+00 
 1.13101648e-05  1.13101648e-05  1.13101648e-05  1.00000000e+02  1.13101648e-05  1.45747127e+01  1.13101648e-05  7.46729109e-02  1.13101648e-05 -8.99673625e+00 
 1.30524243e-05  1.30524243e-05  1.30524243e-05  1.00000000e+02  1.30524243e-05  1.68160872e+01  1.30524243e-05  8.61564960e-02  1.30524243e-05 -1.03803007e+01 
 1.50644137e-05  1.50644137e-05  1.50644137e-05  1.00000000e+02  1.50644137e-05  1.94022469e+01  1.50644137e-05  9.94065734e-02  1.50644137e-05 -1.19766956e+01 
 1.73887648e-05  1.73887648e-05  1.73887648e-05  1.00000000e+02  1.73887648e-05  2.23864336e+01  1.73887648e-05  1.14695925e-01  1.73887648e-05 -1.38187862e+01 
 2.00751044e-05  2.00751044e-05  2.00751044e-05  1.00000000e+02  2.00751044e-05  2.58299310e+01  2.00751044e-05  1.32338536e-01  2.00751044e-05 -1.59444019e+01 
 2.31817656e-05  2.31817656e-05  2.31817656e-05  1.00000000e+02  2.31817656e-05  2.98037156e+01  2.31817656e-05  1.52698049e-01  2.31817656e-05 -1.83973553e+01 
 2.67774192e-05  2.67774192e-05  2.67774192e-05  1.00000000e+02  2.67774192e-05  3.43896868e+01  2.67774192e-05  1.76194074e-01  2.67774192e-05 -2.12282017e+01 
 3.09437350e-05  3.09437350e-05  3.09437350e-05  1.00000000e+02  3.09437350e-05  3.96827065e+01  3.09437350e-05  2.03312632e-01  3.09437350e-05 -2.44954979e+01 
 3.57786099e-05  3.57786099e-05  3.57786099e-05  1.00000000e+02  3.57786099e-05  4.57925307e+01  3.57786099e-05  2.34616052e-01  3.57786099e-05 -2.82669942e+01 
 4.14011253e-05  4.14011253e-05  4.14011253e-05  1.00000000e+02  4.14011253e-05  5.28465658e+01  4.14011253e-05  2.70757096e-01  4.14011253e-05 -3.26213369e+01 
 4.79586012e-05  4.79586012e-05  4.79586012e-05  1.00000000e+02  4.79586012e-05  6.09929401e+01  4.79586012e-05  3.12494693e-01  4.79586012e-05 -3.76499630e+01 
 5.56378929e-05  5.56378929e-05  5.56378929e-05  1.00000000e+02  5.56378929e-05  7.04047975e+01  5.56378929e-05  3.60715938e-01  5.56378929e-05 -4.34597515e+01 
 6.46839140e-05  6.46839140e-05  6.46839140e-05  1.00000000e+02  6.46839140e-05  8.12860178e+01  6.46839140e-05  4.16465400e-01  6.46839140e-05 -5.01765542e+01 
 7.46839140e-05  7.46839140e-05  7.46839140e-05  1.00000000e+02  7.46839140e-05  9.30155549e+01  7.46839140e-05  4.76561177e-01  7.46839140e-05 -5.74170092e+01 
 8.46839140e-05  8.46839140e-05  8.46839140e-05  1.00000000e+02  8.46839140e-05  1.04386113e+02  8.46839140e-05  5.34817740e-01  8.46839140e-05 -6.44358723e+01 
 9.46839140e-05  9.46839140e-05  9.46839140e-05  1.00000000e+02  9.46839140e-05  1.15352807e+02  9.46839140e-05  5.91005123e-01  9.46839140e-05 -7.12054365e+01 
 1.04683914e-04  1.04683914e-04  1.04683914e-04  1.00000000e+02  1.04683914e-04  1.25872251e+02  1.04683914e-04  6.44901040e-01  1.04683914e-04 -7.76989205e+01 
 1.14683914e-04  1.14683914e-04  1.14683914e-04  1.00000000e+02  1.14683914e-04  1.35901700e+02  1.14683914e-04  6.96286486e-01  1.14683914e-04 -8.38899381e+01 
 1.24683914e-04  1.24683914e-04  1.24683914e-04  1.00000000e+02  1.24683914e-04  1.45388491e+02  1.24683914e-04  7.44891650e-01  1.24683914e-04 -8.97459819e+01 
 1.34683914e-04  1.34683914e-04  1.34683914e-04  1.00000000e+02  1.34683914e-04  1.54181126e+02  1.34683914e-04  7.89940335e-01  1.34683914e-04 -9.51735343e+01 
 1.44683914e-04  1.44683914e-04  1.44683914e-04  1.00000000e+02  1.44683914e-04  1.61615470e+02  1.44683914e-04  8.28029875e-01  1.44683914e-04 -9.97626355e+01 
 1.54683914e-04  1.54683914e-04  1.54683914e-04  1.00000000e+02  1.54683914e-04  1.66615049e+02  1.54683914e-04  8.53645005e-01  1.54683914e-04 -1.02848796e+02 
 1.64683914e-04  1.64683914e-04  1.64683914e-04  1.00000000e+02  1.64683914e-04  1.69536780e+02  1.64683914e-04  8.68614366e-01  1.64683914e-04 -1.04652333e+02 
 1.74683914e-04  1.74683914e-04  1.74683914e-04  1.00000000e+02  1.74683914e-04  1.69828063e+02  1.74683914e-04  8.70106744e-01  1.74683914e-04 -1.04832138e+02 
 1.84683914e-04  1.84683914e-04  1.84683914e-04  1.00000000e+02  1.84683914e-04  1.69821515e+02  1.84683914e-04  8.70073197e-01  1.84683914e-04 -1.04828096e+02 
 1.94683914e-04  1.94683914e-04  1.94683914e-04  1.00000000e+02  1.94683914e-04  1.69821512e+02  1.94683914e-04  8.70073179e-01  1.94683914e-04 -1.04828094e+02 
 2.04683914e-04  2.04683914e-04  2.04683914e-04  1.00000000e+02  2.04683914e-04  1.69821512e+02  2.04683914e-04  8.70073179e-01  2.04683914e-04 -1.04828094e+02 
 2.14683914e-04  2.14683914e-04  2.14683914e-04  1.00000000e+02  2.14683914e-04  1.69821512e+02  2.14683914e-04  8.70073179e-01  2.14683914e-04 -1.04828094e+02 
 2.24683914e-04  2.24683914e-04  2.24683914e-04  1.00000000e+02  2.24683914e-04  1.69821512e+02  2.24683914e-04  8.70073179e-01  2.24683914e-04 -1.04828094e+02 
 2.34683914e-04  2.34683914e-04  2.34683914e-04  1.00000000e+02  2.34683914e-04  1.69821512e+02  2.34683914e-04  8.70073179e-01  2.34683914e-04 -1.04828094e+02 
 2.44683914e-04  2.44683914e-04  2.44683914e-04  1.00000000e+02  2.44683914e-04  1.69821512e+02  2.44683914e-04  8.70073179e-01  2.44683914e-04 -1.04828094e+02 
 2.54683914e-04  2.54683914e-04  2.54683914e-04  1.00000000e+02  2.54683914e-04  1.69821512e+02  2.54683914e-04  8.70073179e-01  2.54683914e-04 -1.04828094e+02 
 2.64683914e-04  2.64683914e-04  2.64683914e-04  1.00000000e+02  2.64683914e-04  1.69821512e+02  2.64683914e-04  8.70073179e-01  2.64683914e-04 -1.04828094e+02 
 2.74683914e-04  2.74683914e-04  2.74683914e-04  1.00000000e+02  2.74683914e-04  1.69821512e+02  2.74683914e-04  8.70073179e-01  2.74683914e-04 -1.04828094e+02 
 2.84683914e-04  2.84683914e-04  2.84683914e-04  1.00000000e+02  2.84683914e-04  1.69821512e+02  2.84683914e-04  8.70073179e-01  2.84683914e-04 -1.04828094e+02 
 2.94683914e-04  2.94683914e-04  2.94683914e-04  1.00000000e+02  2.94683914e-04  1.69821512e+02  2.94683914e-04  8.70073179e-01  2.94683914e-04 -1.04828094e+02 
 3.04683914e-04  3.04683914e-04  3.04683914e-04  1.00000000e+02  3.04683914e-04  1.69821512e+02  3.04683914e-04  8.70073179e-01  3.04683914e-04 -1.04828094e+02 
 3.14683914e-04  3.14683914e-04  3.14683914e-04  1.00000000e+02  3.14683914e-04  1.69821512e+02  3.14683914e-04  8.70073179e-01  3.14683914e-04 -1.04828094e+02 
 3.24683914e-04  3.24683914e-04  3.24683914e-04  1.00000000e+02  3.24683914e-04  1.69821512e+02  3.24683914e-04  8.70073179e-01  3.24683914e-04 -1.04828094e+02 
 3.34683914e-04  3.34683914e-04  3.34683914e-04  1.00000000e+02  3.34683914e-04  1.69821512e+02  3.34683914e-04  8.70073179e-01  3.34683914e-04 -1.04828094e+02 
 3.44683914e-04  3.44683914e-04  3.44683914e-04  1.00000000e+02  3.44683914e-04  1.68109417e+02  3.44683914e-04  8.61301331e-01  3.44683914e-04 -1.03771245e+02 
 3.54683914e-04  3.54683914e-04  3.54683914e-04  1.00000000e+02  3.54683914e-04  1.64138055e+02  3.54683914e-04  8.40954234e-01  3.54683914e-04 -1.01319787e+02 
 3.64683914e-04  3.64683914e-04  3.64683914e-04  1.00000000e+02  3.64683914e-04  1.57662627e+02  3.64683914e-04  8.07777656e-01  3.64683914e-04 -9.73226092e+01 
 3.74683914e-04  3.74683914e-04  3.74683914e-04  1.00000000e+02  3.74683914e-04  1.49295193e+02  3.74683914e-04  7.64907472e-01  3.74683914e-04 -9.21575267e+01 
 3.84683914e-04  3.84683914e-04  3.84683914e-04  1.00000000e+02  3.84683914e-04  1.40041955e+02  3.84683914e-04  7.17498906e-01  3.84683914e-04 -8.64456513e+01 
 3.94683914e-04  3.94683914e-04  3.94683914e-04  1.00000000e+02  3.94683914e-04  1.30209315e+02  3.94683914e-04  6.67121798e-01  3.94683914e-04 -8.03761203e+01 
 4.04683914e-04  4.04683914e-04  4.04683914e-04  1.00000000e+02  4.04683914e-04  1.19868779e+02  4.04683914e-04  6.14142510e-01  4.04683914e-04 -7.39930735e+01 
 4.14683914e-04  4.14683914e-04  4.14683914e-04  1.00000000e+02  4.14683914e-04  1.09064589e+02  4.14683914e-04  5.58787708e-01  4.14683914e-04 -6.73238203e+01 
 4.24683914e-04  4.24683914e-04  4.24683914e-04  1.00000000e+02  4.24683914e-04  9.78396761e+01  4.24683914e-04  5.01277353e-01  4.24683914e-04 -6.03948618e+01 
 4.34683914e-04  4.34683914e-04  4.34683914e-04  1.00000000e+02  4.34683914e-04  8.62383557e+01  4.34683914e-04  4.41838489e-01  4.34683914e-04 -5.32335529e+01 
 4.44683914e-04  4.44683914e-04  4.44683914e-04  1.00000000e+02  4.44683914e-04  7.43064057e+01  4.44683914e-04  3.80705659e-01  4.44683914e-04 -4.58681517e+01 
 4.54683914e-04  4.54683914e-04  4.54683914e-04  1.00000000e+02  4.54683914e-04  6.20909072e+01  4.54683914e-04  3.18120080e-01  4.54683914e-04 -3.83277205e+01 
 4.64683914e-04  4.64683914e-04  4.64683914e-04  1.00000000e+02  4.64683914e-04  4.96400598e+01  4.64683914e-04  2.54328702e-01  4.64683914e-04 -3.06420122e+01 
 4.74683914e-04  4.74683914e-04  4.74683914e-04  1.00000000e+02  4.74683914e-04  3.70029920e+01  4.74683914e-04  1.89583230e-01  4.74683914e-04 -2.28413531e+01 
 4.84683914e-04  4.84683914e-04  4.84683914e-04  1.00000000e+02  4.84683914e-04  2.42295670e+01  4.84683914e-04  1.24139139e-01  4.84683914e-04 -1.49565228e+01 
 4.94683914e-04  4.94683914e-04  4.94683914e-04  1.00000000e+02  4.94683914e-04  1.13701863e+01  4.94683914e-04  5.82546582e-02  4.94683914e-04 -7.01863352e+00 
 5.04683914e-04  5.04683914e-04  5.04683914e-04  1.00000000e+02  5.04683914e-04 -1.52440932e+00  5.04683914e-04 -7.81024528e-03  5.04683914e-04  9.40993408e-01 
 5.14683914e-04  5.14683914e-04  5.14683914e-04  1.00000000e+02  5.14683914e-04 -1.44033402e+01  5.14683914e-04 -7.37948911e-02  5.14683914e-04  8.89095073e+00 
 5.24683914e-04  5.24683914e-04  5.24683914e-04  1.00000000e+02  5.24683914e-04 -2.72157884e+01  5.24683914e-04 -1.39438916e-01  5.24683914e-04  1.67998694e+01 
 5.34683914e-04  5.34683914e-04  5.34683914e-04  1.00000000e+02  5.34683914e-04 -3.99111985e+01  5.34683914e-04 -2.04483301e-01  5.34683914e-04  2.46365423e+01 
 5.44683914e-04  5.44683914e-04  5.44683914e-04  1.00000000e+02  5.44683914e-04 -5.24394769e+01  5.44683914e-04 -2.68671394e-01  5.44683914e-04  3.23700474e+01 
 5.54683914e-04  5.54683914e-04  5.54683914e-04  1.00000000e+02  5.54683914e-04 -6.47511894e+01  5.54683914e-04 -3.31749921e-01  5.54683914e-04  3.99698700e+01 
 5.64683914e-04  5.64683914e-04  5.64683914e-04  1.00000000e+02  5.64683914e-04 -7.67977567e+01  5.64683914e-04 -3.93469988e-01  5.64683914e-04  4.74060226e+01 
 5.74683914e-04  5.74683914e-04  5.74683914e-04  1.00000000e+02  5.74683914e-04 -8.85316458e+01  5.74683914e-04 -4.53588062e-01  5.74683914e-04  5.46491641e+01 
 5.84683914e-04  5.84683914e-04  5.84683914e-04  1.00000000e+02  5.84683914e-04 -9.99065577e+01  5.84683914e-04 -5.11866931e-01  5.84683914e-04  6.16707146e+01 
 5.94683914e-04  5.94683914e-04  5.94683914e-04  1.00000000e+02  5.94683914e-04 -1.10877608e+02  5.94683914e-04 -5.68076633e-01  5.94683914e-04  6.84429678e+01 
 6.04683914e-04  6.04683914e-04  6.04683914e-04  1.00000000e+02  6.04683914e-04 -1.21401476e+02  6.04683914e-04 -6.21995218e-01  6.04683914e-04  7.49391829e+01 
 6.14683914e-04  6.14683914e-04  6.14683914e-04  1.00000000e+02  6.14683914e-04 -1.31436247e+02  6.14683914e-04 -6.73407930e-01  6.14683914e-04  8.11334855e+01 
 6.24683914e-04  6.24683914e-04  6.24683914e-04  1.00000000e+02  6.24683914e-04 -1.40938094e+02  6.24683914e-04 -7.22090233e-01  6.24683914e-04  8.69988233e+01 
 6.34683914e-04  6.34683914e-04  6.34683914e-04  1.00000000e+02  6.34683914e-04 -1.49831210e+02  6.34683914e-04 -7.67653731e-01  6.34683914e-04  9.24884013e+01 
 6.44683914e-04  6.44683914e-04  6.44683914e-04  1.00000000e+02  6.44683914e-04 -1.57819665e+02  6.44683914e-04 -8.08582235e-01  6.44683914e-04  9.74195464e+01 
 6.54683914e-04  6.54683914e-04  6.54683914e-04  1.00000000e+02  6.54683914e-04 -1.63991744e+02  6.54683914e-04 -8.40204615e-01  6.54683914e-04  1.01229472e+02 
 6.64683914e-04  6.64683914e-04  6.64683914e-04  1.00000000e+02  6.64683914e-04 -1.67840295e+02  6.64683914e-04 -8.59922499e-01  6.64683914e-04  1.03605120e+02 
 6.74683914e-04  6.74683914e-04  6.74683914e-04  1.00000000e+02  6.74683914e-04 -1.69821685e+02  6.74683914e-04 -8.70074064e-01  6.74683914e-04  1.04828200e+02 
 6.84683914e-04  6.84683914e-04  6.84683914e-04  1.00000000e+02  6.84683914e-04 -1.69821512e+02  6.84683914e-04 -8.70073179e-01  6.84683914e-04  1.04828094e+02 
 6.94683914e-04  6.94683914e-04  6.94683914e-04  1.00000000e+02  6.94683914e-04 -1.69821512e+02  6.94683914e-04 -8.70073179e-01  6.94683914e-04  1.04828094e+02 
 7.04683914e-04  7.04683914e-04  7.04683914e-04  1.00000000e+02  7.04683914e-04 -1.69821512e+02  7.04683914e-04 -8.70073179e-01  7.04683914e-04  1.04828094e+02 
 7.14683914e-04  7.14683914e-04  7.14683914e-04  1.00000000e+02  7.14683914e-04 -1.69821512e+02  7.14683914e-04 -8.70073179e-01  7.14683914e-04  1.04828094e+02 
 7.24683914e-04  7.24683914e-04  7.24683914e-04  1.00000000e+02  7.24683914e-04 -1.69821512e+02  7.24683914e-04 -8.70073179e-01  7.24683914e-04  1.04828094e+02 
 7.34683914e-04  7.34683914e-04  7.34683914e-04  1.00000000e+02  7.34683914e-04 -1.69821512e+02  7.34683914e-04 -8.70073179e-01  7.34683914e-04  1.04828094e+02 
 7.44683914e-04  7.44683914e-04  7.44683914e-04  1.00000000e+02  7.44683914e-04 -1.69821512e+02  7.44683914e-04 -8.70073179e-01  7.44683914e-04  1.04828094e+02 
 7.54683914e-04  7.54683914e-04  7.54683914e-04  1.00000000e+02  7.54683914e-04 -1.69821512e+02  7.54683914e-04 -8.70073179e-01  7.54683914e-04  1.04828094e+02 
 7.64683914e-04  7.64683914e-04  7.64683914e-04  1.00000000e+02  7.64683914e-04 -1.69821512e+02  7.64683914e-04 -8.70073179e-01  7.64683914e-04  1.04828094e+02 
 7.74683914e-04  7.74683914e-04  7.74683914e-04  1.00000000e+02  7.74683914e-04 -1.69821512e+02  7.74683914e-04 -8.70073179e-01  7.74683914e-04  1.04828094e+02 
 7.84683914e-04  7.84683914e-04  7.84683914e-04  1.00000000e+02  7.84683914e-04 -1.69821512e+02  7.84683914e-04 -8.70073179e-01  7.84683914e-04  1.04828094e+02 
 7.94683914e-04  7.94683914e-04  7.94683914e-04  1.00000000e+02  7.94683914e-04 -1.69821512e+02  7.94683914e-04 -8.70073179e-01  7.94683914e-04  1.04828094e+02 
 8.04683914e-04  8.04683914e-04  8.04683914e-04  1.00000000e+02  8.04683914e-04 -1.69821512e+02  8.04683914e-04 -8.70073179e-01  8.04683914e-04  1.04828094e+02 
 8.14683914e-04  8.14683914e-04  8.14683914e-04  1.00000000e+02  8.14683914e-04 -1.69821512e+02  8.14683914e-04 -8.70073179e-01  8.14683914e-04  1.04828094e+02 
 8.24683914e-04  8.24683914e-04  8.24683914e-04  1.00000000e+02  8.24683914e-04 -1.69821512e+02  8.24683914e-04 -8.70073179e-01  8.24683914e-04  1.04828094e+02 
 8.34683914e-04  8.34683914e-04  8.34683914e-04  1.00000000e+02  8.34683914e-04 -1.69013636e+02  8.34683914e-04 -8.65934060e-01  8.34683914e-04  1.04329405e+02 
 8.44683914e-04  8.44683914e-04  8.44683914e-04  1.00000000e+02  8.44683914e-04 -1.65961731e+02  8.44683914e-04 -8.50297756e-01  8.44683914e-04  1.02445513e+02 
 8.54683914e-04  8.54683914e-04  8.54683914e-04  1.00000000e+02  8.54683914e-04 -1.60835866e+02  8.54683914e-04 -8.24035610e-01  8.54683914e-04  9.92813988e+01 
 8.64683914e-04  8.64683914e-04  8.64683914e-04  1.00000000e+02  8.64683914e-04 -1.53485438e+02  8.64683914e-04 -7.86376009e-01  8.64683914e-04  9.47440974e+01 
 8.74683914e-04  8.74683914e-04  8.74683914e-04  1.00000000e+02  8.74683914e-04 -1.44889484e+02  8.74683914e-04 -7.42335012e-01  8.74683914e-04  8.94379533e+01 
 8.84683914e-04  8.84683914e-04  8.84683914e-04  1.00000000e+02  8.84683914e-04 -1.35613665e+02  8.84683914e-04 -6.94810750e-01  8.84683914e-04  8.37121386e+01 
 8.94683914e-04  8.94683914e-04  8.94683914e-04  1.00000000e+02  8.94683914e-04 -1.25782561e+02  8.94683914e-04 -6.44441515e-01  8.94683914e-04  7.76435560e+01 
 9.04683914e-04  9.04683914e-04  9.04683914e-04  1.00000000e+02  9.04683914e-04 -1.15446086e+02  9.04683914e-04 -5.91483031e-01  9.04683914e-04  7.12630158e+01 
 9.14683914e-04  9.14683914e-04  9.14683914e-04  1.00000000e+02  9.14683914e-04 -1.04646172e+02  9.14683914e-04 -5.36150140e-01  9.14683914e-04  6.45964025e+01 
 9.24683914e-04  9.24683914e-04  9.24683914e-04  1.00000000e+02  9.24683914e-04 -9.34255495e+01  9.24683914e-04 -4.78661766e-01  9.24683914e-04  5.76700923e+01 
 9.34683914e-04  9.34683914e-04  9.34683914e-04  1.00000000e+02  9.34683914e-04 -8.18285169e+01  9.34683914e-04 -4.19244871e-01  9.34683914e-04  5.05114302e+01 
 9.44683914e-04  9.44683914e-04  9.44683914e-04  1.00000000e+02  9.44683914e-04 -6.99008510e+01  9.44683914e-04 -3.58133990e-01  9.44683914e-04  4.31486735e+01 
 9.54683914e-04  9.54683914e-04  9.54683914e-04  1.00000000e+02  9.54683914e-04 -5.76896324e+01  9.54683914e-04 -2.95570339e-01  9.54683914e-04  3.56108842e+01 
 9.64683914e-04  9.64683914e-04  9.64683914e-04  1.00000000e+02  9.64683914e-04 -4.52430608e+01  9.64683914e-04 -2.31800867e-01  9.64683914e-04  2.79278153e+01 
 9.74683914e-04  9.74683914e-04  9.74683914e-04  1.00000000e+02  9.74683914e-04 -3.26102646e+01  9.74683914e-04 -1.67077282e-01  9.74683914e-04  2.01297930e+01 
 9.84683914e-04  9.84683914e-04  9.84683914e-04  1.00000000e+02  9.84683914e-04 -1.98411071e+01  9.84683914e-04 -1.01655055e-01  9.84683914e-04  1.22475970e+01 
 9.94683914e-04  9.94683914e-04  9.94683914e-04  1.00000000e+02  9.94683914e-04 -6.98598975e+00  9.94683914e-04 -3.57924166e-02  9.94683914e-04  4.31233935e+00 
 1.00468391e-03  1.00468391e-03  1.00468391e-03  1.00000000e+02  1.00468391e-03  5.90434666e+00  1.00468391e-03  3.02506650e-02  1.00468391e-03 -3.64465843e+00 
 1.01468391e-03  1.01468391e-03  1.01468391e-03  1.00000000e+02  1.01468391e-03  1.87790225e+01  1.01468391e-03  9.62135101e-02  1.01468391e-03 -1.15919892e+01 
 1.02468391e-03  1.02468391e-03  1.02468391e-03  1.00000000e+02  1.02468391e-03  3.15872198e+01  1.02468391e-03  1.61835756e-01  1.02468391e-03 -1.94982838e+01 
 1.03468391e-03  1.03468391e-03  1.03468391e-03  1.00000000e+02  1.03468391e-03  4.42783831e+01  1.03468391e-03  2.26858382e-01  1.03468391e-03 -2.73323352e+01 
 1.04468391e-03  1.04468391e-03  1.04468391e-03  1.00000000e+02  1.04468391e-03  5.68024187e+01  1.04468391e-03  2.91024738e-01  1.04468391e-03 -3.50632214e+01 
 1.05468391e-03  1.05468391e-03  1.05468391e-03  1.00000000e+02  1.05468391e-03  6.91098926e+01  1.05468391e-03  3.54081549e-01  1.05468391e-03 -4.26604276e+01 
 1.06468391e-03  1.06468391e-03  1.06468391e-03  1.00000000e+02  1.06468391e-03  8.11522255e+01  1.06468391e-03  4.15779921e-01  1.06468391e-03 -5.00939664e+01 
 1.07468391e-03  1.07468391e-03  1.07468391e-03  1.00000000e+02  1.07468391e-03  9.28818843e+01  1.07468391e-03  4.75876321e-01  1.07468391e-03 -5.73344965e+01 
 1.08468391e-03  1.08468391e-03  1.08468391e-03  1.00000000e+02  1.08468391e-03  1.04252570e+02  1.08468391e-03  5.34133536e-01  1.08468391e-03 -6.43534381e+01 
