 2.16256435e-04  2.16256435e-04  2.16256435e-04  8.31592317e-04  2.16256435e-04  1.69853360e+02  2.16256435e-04  9.80000000e-01  2.16256435e-04  1.00000000e+00  2.16256435e-04 -1.05937647e+02 
 2.26256435e-04  2.26256435e-04  2.26256435e-04  9.03579149e-04  2.26256435e-04  1.69853360e+02  2.26256435e-04  9.80000000e-01  2.26256435e-04  1.00000000e+00  2.26256435e-04 -1.05937647e+02 
 2.36256435e-04  2.36256435e-04  2.36256435e-04  9.75532497e-04  2.36256435e-04  1.69853360e+02  2.36256435e-04  9.80000000e-01  2.36256435e-04  1.00000000e+00  2.36256435e-04 -1.05937647e+02 
 2.46256435e-04  2.46256435e-04  2.46256435e-04  1.04745071e-03  2.46256435e-04  1.69853360e+02  2.46256435e-04  9.80000000e-01  2.46256435e-04  1.00000000e+00  2.46256435e-04 -1.05937647e+02 
 2.56256435e-04  2.56256435e-04  2.56256435e-04  1.11933325e-03  2.56256435e-04  1.69853360e+02  2.56256435e-04  9.80000000e-01  2.56256435e-04  1.00000000e+00  2.56256435e-04 -1.05937647e+02 
 2.66256435e-04  2.66256435e-04  2.66256435e-04  1.19117996e-03  2.66256435e-04  1.69853360e+02  2.66256435e-04  9.80000000e-01  2.66256435e-04  1.00000000e+00  2.66256435e-04 -1.05937647e+02 
 2.76256435e-04  2.76256435e-04  2.76256435e-04  1.26299077e-03  2.76256435e-04  1.69853360e+02  2.76256435e-04  9.80000000e-01  2.76256435e-04  1.00000000e+00  2.76256435e-04 -1.05937647e+02 
 2.86256435e-04  2.86256435e-04  2.86256435e-04  1.33476571e-03  2.86256435e-04  1.69853360e+02  2.86256435e-04  9.80000000e-01  2.86256435e-04  1.00000000e+00  2.86256435e-04 -1.05937647e+02 
 2.96256435e-04  2.96256435e-04  2.96256435e-04  1.40650477e-03  2.96256435e-04  1.69853360e+02  2.96256435e-04  9.80000000e-01  2.96256435e-04  1.00000000e+00  2.96256435e-04 -1.05937647e+02 
 3.06256435e-04  3.06256435e-04  3.06256435e-04  1.47820796e-03  3.06256435e-04  1.69853360e+02  3.06256435e-04  9.80000000e-01  3.06256435e-04  1.00000000e+00  3.06256435e-04 -1.05937647e+02 
 3.16256435e-04  3.16256435e-04  3.16256435e-04  1.54987532e-03  3.16256435e-04  1.69853360e+02  3.16256435e-04  9.80000000e-01  3.16256435e-04  1.00000000e+00  3.16256435e-04 -1.05937647e+02 
 3.26256435e-04  3.26256435e-04  3.26256435e-04  1.62150685e-03  3.26256435e-04  1.69853360e+02  3.26256435e-04  9.80000000e-01  3.26256435e-04  1.00000000e+00  3.26256435e-04 -1.05937647e+02 
 3.36256435e-04  3.36256435e-04  3.36256435e-04  1.69310258e-03  3.36256435e-04  1.69853360e+02  3.36256435e-04  9.80000000e-01  3.36256435e-04  1.00000000e+00  3.36256435e-04 -1.05937647e+02 
 3.46256435e-04  3.46256435e-04  3.46256435e-04  1.76162523e-03  3.46256435e-04  1.64422360e+02  3.46256435e-04  9.47580740e-01  3.46256435e-04  1.00000000e+00  3.46256435e-04 -1.02550329e+02 
 3.56256435e-04  3.56256435e-04  3.56256435e-04  1.82528158e-03  3.56256435e-04  1.57326851e+02  3.56256435e-04  9.05337003e-01  3.56256435e-04  1.00000000e+00  3.56256435e-04 -9.81248549e+01 
 3.66256435e-04  3.66256435e-04  3.66256435e-04  1.88333638e-03  3.66256435e-04  1.49617816e+02  3.66256435e-04  8.59583117e-01  3.66256435e-04  1.00000000e+00  3.66256435e-04 -9.33167249e+01 
 3.76256435e-04  3.76256435e-04  3.76256435e-04  1.93546797e-03  3.76256435e-04  1.41323391e+02  3.76256435e-04  8.10519853e-01  3.76256435e-04  1.00000000e+00  3.76256435e-04 -8.81434869e+01 
 3.86256435e-04  3.86256435e-04  3.86256435e-04  1.98155477e-03  3.86256435e-04  1.32473874e+02  3.86256435e-04  7.58360676e-01  3.86256435e-04  1.00000000e+00  3.86256435e-04 -8.26240376e+01 
 3.96256435e-04  3.96256435e-04  3.96256435e-04  2.02160458e-03  3.96256435e-04  1.23101720e+02  3.96256435e-04  7.03331041e-01  3.96256435e-04  1.00000000e+00  3.96256435e-04 -7.67786192e+01 
 4.06256435e-04  4.06256435e-04  4.06256435e-04  2.05573058e-03  4.06256435e-04  1.13241478e+02  4.06256435e-04  6.45667340e-01  4.06256435e-04  1.00000000e+00  4.06256435e-04 -7.06287802e+01 
 4.16256435e-04  4.16256435e-04  4.16256435e-04  2.08414193e-03  4.16256435e-04  1.02929702e+02  4.16256435e-04  5.85615720e-01  4.16256435e-04  1.00000000e+00  4.16256435e-04 -6.41973194e+01 
 4.26256435e-04  4.26256435e-04  4.26256435e-04  2.10713829e-03  4.26256435e-04  9.22048481e+01  4.26256435e-04  5.23430823e-01  4.26256435e-04  1.00000000e+00  4.26256435e-04 -5.75082212e+01 
 4.36256435e-04  4.36256435e-04  4.36256435e-04  2.12510477e-03  4.36256435e-04  8.11071565e+01  4.36256435e-04  4.59374517e-01  4.36256435e-04  1.00000000e+00  4.36256435e-04 -5.05865841e+01 
 4.46256435e-04  4.46256435e-04  4.46256435e-04  2.13850613e-03  4.46256435e-04  6.96785284e+01  4.46256435e-04  3.93714597e-01  4.46256435e-04  1.00000000e+00  4.46256435e-04 -4.34585416e+01 
 4.56256435e-04  4.56256435e-04  4.56256435e-04  2.14787990e-03  4.56256435e-04  5.79623892e+01  4.56256435e-04  3.26723493e-01  4.56256435e-04  1.00000000e+00  4.56256435e-04 -3.61511783e+01 
 4.66256435e-04  4.66256435e-04  4.66256435e-04  2.15382838e-03  4.66256435e-04  4.60035444e+01  4.66256435e-04  2.58676991e-01  4.66256435e-04  1.00000000e+00  4.66256435e-04 -2.86924393e+01 
 4.76256435e-04  4.76256435e-04  4.76256435e-04  2.15700960e-03  4.76256435e-04  3.38480241e+01  4.76256435e-04  1.89852962e-01  4.76256435e-04  1.00000000e+00  4.76256435e-04 -2.11110337e+01 
 4.86256435e-04  4.86256435e-04  4.86256435e-04  2.15812733e-03  4.86256435e-04  2.15429200e+01  4.86256435e-04  1.20530121e-01  4.86256435e-04  1.00000000e+00  4.86256435e-04 -1.34363326e+01 
 4.96256435e-04  4.96256435e-04  4.96256435e-04  2.15792029e-03  4.96256435e-04  9.13621262e+00  4.96256435e-04  5.09868223e-02  4.96256435e-04  1.00000000e+00  4.96256435e-04 -5.69826151e+00 
 5.06256435e-04  5.06256435e-04  5.06256435e-04  2.15715069e-03  5.06256435e-04 -3.32153644e+00  5.06256435e-04 -1.85148125e-02  5.06256435e-04  1.00000000e+00  5.06256435e-04  2.07164435e+00 
 5.16256435e-04  5.16256435e-04  5.16256435e-04  2.15659017e-03  5.16256435e-04 -1.57447689e+01  5.16256435e-04 -8.79859307e-02  5.16256435e-04  1.00000000e+00  5.16256435e-04  9.82002217e+00 
 5.26256435e-04  5.26256435e-04  5.26256435e-04  2.15700304e-03  5.26256435e-04 -2.80705924e+01  5.26256435e-04 -1.57261385e-01  5.26256435e-04  1.00000000e+00  5.26256435e-04  1.75076460e+01 
 5.36256435e-04  5.36256435e-04  5.36256435e-04  2.15913238e-03  5.36256435e-04 -4.02509715e+01  5.36256435e-04 -2.26063408e-01  5.36256435e-04  1.00000000e+00  5.36256435e-04  2.51045560e+01 
 5.46256435e-04  5.46256435e-04  5.46256435e-04  2.16368792e-03  5.46256435e-04 -5.22387351e+01  5.46256435e-04 -2.94113835e-01  5.46256435e-04  1.00000000e+00  5.46256435e-04  3.25813317e+01 
 5.56256435e-04  5.56256435e-04  5.56256435e-04  2.17133500e-03  5.56256435e-04 -6.39877572e+01  5.56256435e-04 -3.61135231e-01  5.56256435e-04  1.00000000e+00  5.56256435e-04  3.99092041e+01 
 5.66256435e-04  5.66256435e-04  5.66256435e-04  2.18268442e-03  5.66256435e-04 -7.54531202e+01  5.66256435e-04 -4.26852121e-01  5.66256435e-04  1.00000000e+00  5.66256435e-04  4.70601582e+01 
 5.76256435e-04  5.76256435e-04  5.76256435e-04  2.19828334e-03  5.76256435e-04 -8.65912701e+01  5.76256435e-04 -4.90992246e-01  5.76256435e-04  1.00000000e+00  5.76256435e-04  5.40070292e+01 
 5.86256435e-04  5.86256435e-04  5.86256435e-04  2.21860727e-03  5.86256435e-04 -9.73601616e+01  5.86256435e-04 -5.53287842e-01  5.86256435e-04  1.00000000e+00  5.86256435e-04  6.07235935e+01 
 5.96256435e-04  5.96256435e-04  5.96256435e-04  2.24405316e-03  5.96256435e-04 -1.07719395e+02  5.96256435e-04 -6.13476929e-01  5.96256435e-04  1.00000000e+00  5.96256435e-04  6.71846536e+01 
 6.06256435e-04  6.06256435e-04  6.06256435e-04  2.27493390e-03  6.06256435e-04 -1.17630340e+02  6.06256435e-04 -6.71304596e-01  6.06256435e-04  1.00000000e+00  6.06256435e-04  7.33661167e+01 
 6.16256435e-04  6.16256435e-04  6.16256435e-04  2.31147401e-03  6.16256435e-04 -1.27056259e+02  6.16256435e-04 -7.26524291e-01  6.16256435e-04  1.00000000e+00  6.16256435e-04  7.92450679e+01 
 6.26256435e-04  6.26256435e-04  6.26256435e-04  2.35380677e-03  6.26256435e-04 -1.35962406e+02  6.26256435e-04 -7.78899079e-01  6.26256435e-04  1.00000000e+00  6.26256435e-04  8.47998375e+01 
 6.36256435e-04  6.36256435e-04  6.36256435e-04  2.40197283e-03  6.36256435e-04 -1.44316133e+02  6.36256435e-04 -8.28202884e-01  6.36256435e-04  1.00000000e+00  6.36256435e-04  9.00100619e+01 
 6.46256435e-04  6.46256435e-04  6.46256435e-04  2.45592008e-03  6.46256435e-04 -1.52086972e+02  6.46256435e-04 -8.74221691e-01  6.46256435e-04  1.00000000e+00  6.46256435e-04  9.48567396e+01 
 6.56256435e-04  6.56256435e-04  6.56256435e-04  2.51550505e-03  6.56256435e-04 -1.59246724e+02  6.56256435e-04 -9.16754702e-01  6.56256435e-04  1.00000000e+00  6.56256435e-04  9.93222810e+01 
 6.66256435e-04  6.66256435e-04  6.66256435e-04  2.58049561e-03  6.66256435e-04 -1.65769521e+02  6.66256435e-04 -9.55615436e-01  6.66256435e-04  1.00000000e+00  6.66256435e-04  1.03390554e+02 
 6.76256435e-04  6.76256435e-04  6.76256435e-04  2.64955886e-03  6.76256435e-04 -1.69853360e+02  6.76256435e-04 -9.80000000e-01  6.76256435e-04  1.00000000e+00  6.76256435e-04  1.05937647e+02 
 6.86256435e-04  6.86256435e-04  6.86256435e-04  2.71995620e-03  6.86256435e-04 -1.69853360e+02  6.86256435e-04 -9.80000000e-01  6.86256435e-04  1.00000000e+00  6.86256435e-04  1.05937647e+02 
 6.96256435e-04  6.96256435e-04  6.96256435e-04  2.79077464e-03  6.96256435e-04 -1.69853360e+02  6.96256435e-04 -9.80000000e-01  6.96256435e-04  1.00000000e+00  6.96256435e-04  1.05937647e+02 
 7.06256435e-04  7.06256435e-04  7.06256435e-04  2.86170980e-03  7.06256435e-04 -1.69853360e+02  7.06256435e-04 -9.80000000e-01  7.06256435e-04  1.00000000e+00  7.06256435e-04  1.05937647e+02 
 7.16256435e-04  7.16256435e-04  7.16256435e-04  2.93266021e-03  7.16256435e-04 -1.69853360e+02  7.16256435e-04 -9.80000000e-01  7.16256435e-04  1.00000000e+00  7.16256435e-04  1.05937647e+02 
 7.26256435e-04  7.26256435e-04  7.26256435e-04  3.00359207e-03  7.26256435e-04 -1.69853360e+02  7.26256435e-04 -9.80000000e-01  7.26256435e-04  1.00000000e+00  7.26256435e-04  1.05937647e+02 
 7.36256435e-04  7.36256435e-04  7.36256435e-04  3.07449410e-03  7.36256435e-04 -1.69853360e+02  7.36256435e-04 -9.80000000e-01  7.36256435e-04  1.00000000e+00  7.36256435e-04  1.05937647e+02 
 7.46256435e-04  7.46256435e-04  7.46256435e-04  3.14536258e-03  7.46256435e-04 -1.69853360e+02  7.46256435e-04 -9.80000000e-01  7.46256435e-04  1.00000000e+00  7.46256435e-04  1.05937647e+02 
 7.56256435e-04  7.56256435e-04  7.56256435e-04  3.21619625e-03  7.56256435e-04 -1.69853360e+02  7.56256435e-04 -9.80000000e-01  7.56256435e-04  1.00000000e+00  7.56256435e-04  1.05937647e+02 
 7.66256435e-04  7.66256435e-04  7.66256435e-04  3.28699473e-03  7.66256435e-04 -1.69853360e+02  7.66256435e-04 -9.80000000e-01  7.66256435e-04  1.00000000e+00  7.66256435e-04  1.05937647e+02 
 7.76256435e-04  7.76256435e-04  7.76256435e-04  3.35775788e-03  7.76256435e-04 -1.69853360e+02  7.76256435e-04 -9.80000000e-01  7.76256435e-04  1.00000000e+00  7.76256435e-04  1.05937647e+02 
 7.86256435e-04  7.86256435e-04  7.86256435e-04  3.42848568e-03  7.86256435e-04 -1.69853360e+02  7.86256435e-04 -9.80000000e-01  7.86256435e-04  1.00000000e+00  7.86256435e-04  1.05937647e+02 
 7.96256435e-04  7.96256435e-04  7.96256435e-04  3.49917814e-03  7.96256435e-04 -1.69853360e+02  7.96256435e-04 -9.80000000e-01  7.96256435e-04  1.00000000e+00  7.96256435e-04  1.05937647e+02 
 8.06256435e-04  8.06256435e-04  8.06256435e-04  3.56983526e-03  8.06256435e-04 -1.69853360e+02  8.06256435e-04 -9.80000000e-01  8.06256435e-04  1.00000000e+00  8.06256435e-04  1.05937647e+02 
 8.16256435e-04  8.16256435e-04  8.16256435e-04  3.64045707e-03  8.16256435e-04 -1.69853360e+02  8.16256435e-04 -9.80000000e-01  8.16256435e-04  1.00000000e+00  8.16256435e-04  1.05937647e+02 
 8.26256435e-04  8.26256435e-04  8.26256435e-04  3.71104357e-03  8.26256435e-04 -1.69853360e+02  8.26256435e-04 -9.80000000e-01  8.26256435e-04  1.00000000e+00  8.26256435e-04  1.05937647e+02 
 8.36256435e-04  8.36256435e-04  8.36256435e-04  3.77976442e-03  8.36256435e-04 -1.66601664e+02  8.36256435e-04 -9.60580748e-01  8.36256435e-04  1.00000000e+00  8.36256435e-04  1.03909562e+02 
