 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 
 5.00000000e-08  5.00000000e-08  5.00000000e-08  3.27972475e-02 
 5.04945671e-08  5.04945671e-08  5.04945671e-08  3.31216553e-02 
 5.14837012e-08  5.14837012e-08  5.14837012e-08  3.37704711e-02 
 5.34619696e-08  5.34619696e-08  5.34619696e-08  3.50681025e-02 
 5.74185062e-08  5.74185062e-08  5.74185062e-08  3.76633647e-02 
 6.53315794e-08  6.53315794e-08  6.53315794e-08  4.28538878e-02 
 8.11577260e-08  8.11577260e-08  8.11577260e-08  5.32349284e-02 
 1.12810019e-07  1.12810019e-07  1.12810019e-07  7.39969861e-02 
 1.76114605e-07  1.76114605e-07  1.76114605e-07  1.15521005e-01 
 2.65063480e-07  2.65063480e-07  2.65063480e-07  1.73865914e-01 
 3.60071490e-07  3.60071490e-07  3.60071490e-07  2.36184924e-01 
 4.62640109e-07  4.62640109e-07  4.62640109e-07  3.03462809e-01 
 5.68093351e-07  5.68093351e-07  5.68093351e-07  3.72632357e-01 
 6.77923979e-07  6.77923979e-07  6.77923979e-07  4.44672632e-01 
 7.92761460e-07  7.92761460e-07  7.92761460e-07  5.19996409e-01 
 9.13899127e-07  9.13899127e-07  9.13899127e-07  5.99451872e-01 
 1.05590538e-06  1.05590538e-06  1.05590538e-06  6.92594278e-01 
 1.21594548e-06  1.21594548e-06  1.21594548e-06  7.97563779e-01 
 1.40405853e-06  1.40405853e-06  1.40405853e-06  9.20944199e-01 
 1.61868387e-06  1.61868387e-06  1.61868387e-06  1.06171080e+00 
 1.86866702e-06  1.86866702e-06  1.86866702e-06  1.22566343e+00 
 2.15524811e-06  2.15524811e-06  2.15524811e-06  1.41361302e+00 
 2.48746263e-06  2.48746263e-06  2.48746263e-06  1.63148182e+00 
 2.86944640e-06  2.86944640e-06  2.86944640e-06  1.88197687e+00 
 3.31127138e-06  3.31127138e-06  3.31127138e-06  2.17169537e+00 
 3.82014638e-06  3.82014638e-06  3.82014638e-06  2.50535279e+00 
 4.40809039e-06  4.40809039e-06  4.40809039e-06  2.89081247e+00 
 5.08589122e-06  5.08589122e-06  5.08589122e-06  3.33512116e+00 
 5.86859466e-06  5.86859466e-06  5.86859466e-06  3.84810281e+00 
 6.77142573e-06  6.77142573e-06  6.77142573e-06  4.43967743e+00 
 7.81379561e-06  7.81379561e-06  7.81379561e-06  5.12247589e+00 
 9.01665007e-06  9.01665007e-06  9.01665007e-06  5.91008507e+00 
 1.04055101e-05  1.04055101e-05  1.04055101e-05  6.81901316e+00 
 1.20089047e-05  1.20089047e-05  1.20089047e-05  7.86762277e+00 
 1.38608476e-05  1.38608476e-05  1.38608476e-05  9.07768961e+00 
 1.60001730e-05  1.60001730e-05  1.60001730e-05  1.04738719e+01 
 1.84728127e-05  1.84728127e-05  1.84728127e-05  1.20850504e+01 
 2.13320297e-05  2.13320297e-05  2.13320297e-05  1.39442503e+01 
 2.46409332e-05  2.46409332e-05  2.46409332e-05  1.60899226e+01 
 2.84738886e-05  2.84738886e-05  2.84738886e-05  1.85662983e+01 
 3.29200276e-05  3.29200276e-05  3.29200276e-05  2.14247749e+01 
 3.79200276e-05  3.79200276e-05  3.79200276e-05  2.46186665e+01 
 4.29200276e-05  4.29200276e-05  4.29200276e-05  2.77876764e+01 
 4.79200276e-05  4.79200276e-05  4.79200276e-05  3.09287171e+01 
 5.29200276e-05  5.29200276e-05  5.29200276e-05  3.40387334e+01 
 5.79200276e-05  5.79200276e-05  5.79200276e-05  3.71147051e+01 
 6.29200276e-05  6.29200276e-05  6.29200276e-05  4.01536500e+01 
 6.79200276e-05  6.79200276e-05  6.79200276e-05  4.31526266e+01 
 7.29200276e-05  7.29200276e-05  7.29200276e-05  4.61087366e+01 
 7.79200276e-05  7.79200276e-05  7.79200276e-05  4.90191278e+01 
 8.29200276e-05  8.29200276e-05  8.29200276e-05  5.18809963e+01 
 8.79200276e-05  8.79200276e-05  8.79200276e-05  5.46915895e+01 
 9.29200276e-05  9.29200276e-05  9.29200276e-05  5.74482080e+01 
 9.79200276e-05  9.79200276e-05  9.79200276e-05  6.01482082e+01 
 1.02920028e-04  1.02920028e-04  1.02920028e-04  6.27890048e+01 
 1.07920028e-04  1.07920028e-04  1.07920028e-04  6.53680726e+01 
 1.12920028e-04  1.12920028e-04  1.12920028e-04  6.78829492e+01 
 1.17920028e-04  1.17920028e-04  1.17920028e-04  7.03312365e+01 
 1.22920028e-04  1.22920028e-04  1.22920028e-04  7.27106034e+01 
 1.27920028e-04  1.27920028e-04  1.27920028e-04  7.50187871e+01 
 1.32920028e-04  1.32920028e-04  1.32920028e-04  7.72535954e+01 
 1.37920028e-04  1.37920028e-04  1.37920028e-04  7.94129086e+01 
 1.42920028e-04  1.42920028e-04  1.42920028e-04  8.14946809e+01 
 1.47920028e-04  1.47920028e-04  1.47920028e-04  8.34969422e+01 
 1.52920028e-04  1.52920028e-04  1.52920028e-04  8.54178000e+01 
 1.57920028e-04  1.57920028e-04  1.57920028e-04  8.72554404e+01 
 1.62920028e-04  1.62920028e-04  1.62920028e-04  8.90081302e+01 
 1.67920028e-04  1.67920028e-04  1.67920028e-04  9.06742177e+01 
 1.72920028e-04  1.72920028e-04  1.72920028e-04  9.22521343e+01 
 1.77920028e-04  1.77920028e-04  1.77920028e-04  9.37403959e+01 
 1.82920028e-04  1.82920028e-04  1.82920028e-04  9.51376036e+01 
 1.87920028e-04  1.87920028e-04  1.87920028e-04  9.64424454e+01 
 1.92920028e-04  1.92920028e-04  1.92920028e-04  9.76536966e+01 
 1.97920028e-04  1.97920028e-04  1.97920028e-04  9.87702213e+01 
 2.02920028e-04  2.02920028e-04  2.02920028e-04  9.97909730e+01 
 2.07920028e-04  2.07920028e-04  2.07920028e-04  1.00715071e+02 
 2.12920028e-04  2.12920028e-04  2.12920028e-04  1.01541484e+02 
 2.17920028e-04  2.17920028e-04  2.17920028e-04  1.02269530e+02 
 2.22920028e-04  2.22920028e-04  2.22920028e-04  1.02898529e+02 
 2.27920028e-04  2.27920028e-04  2.27920028e-04  1.03427891e+02 
 2.32920028e-04  2.32920028e-04  2.32920028e-04  1.03857122e+02 
 2.37920028e-04  2.37920028e-04  2.37920028e-04  1.04185820e+02 
 2.42920028e-04  2.42920028e-04  2.42920028e-04  1.04413677e+02 
 2.47920028e-04  2.47920028e-04  2.47920028e-04  1.04540480e+02 
 2.52920028e-04  2.52920028e-04  2.52920028e-04  1.04566109e+02 
 2.57920028e-04  2.57920028e-04  2.57920028e-04  1.04490539e+02 
 2.62920028e-04  2.62920028e-04  2.62920028e-04  1.04313841e+02 
 2.67920028e-04  2.67920028e-04  2.67920028e-04  1.04036178e+02 
 2.72920028e-04  2.72920028e-04  2.72920028e-04  1.03657808e+02 
 2.77920028e-04  2.77920028e-04  2.77920028e-04  1.03179084e+02 
 2.82920028e-04  2.82920028e-04  2.82920028e-04  1.02600452e+02 
 2.87920028e-04  2.87920028e-04  2.87920028e-04  1.01922451e+02 
 2.92920028e-04  2.92920028e-04  2.92920028e-04  1.01145714e+02 
 2.97920028e-04  2.97920028e-04  2.97920028e-04  1.00270966e+02 
 3.02920028e-04  3.02920028e-04  3.02920028e-04  9.92990249e+01 
 3.07920028e-04  3.07920028e-04  3.07920028e-04  9.82306981e+01 
 3.12920028e-04  3.12920028e-04  3.12920028e-04  9.70671678e+01 
 3.17920028e-04  3.17920028e-04  3.17920028e-04  9.58094399e+01 
 3.22920028e-04  3.22920028e-04  3.22920028e-04  9.44586928e+01 
 3.27920028e-04  3.27920028e-04  3.27920028e-04  9.30161932e+01 
 3.32920028e-04  3.32920028e-04  3.32920028e-04  9.14832950e+01 
 3.37920028e-04  3.37920028e-04  3.37920028e-04  8.98614381e+01 
 3.42920028e-04  3.42920028e-04  3.42920028e-04  8.81521475e+01 
 3.47920028e-04  3.47920028e-04  3.47920028e-04  8.63570320e+01 
 3.52920028e-04  3.52920028e-04  3.52920028e-04  8.44777830e+01 
 3.57920028e-04  3.57920028e-04  3.57920028e-04  8.25161730e+01 
 3.62920028e-04  3.62920028e-04  3.62920028e-04  8.04740541e+01 
 3.67920028e-04  3.67920028e-04  3.67920028e-04  7.83533569e+01 
 3.72920028e-04  3.72920028e-04  3.72920028e-04  7.61560887e+01 
 3.77920028e-04  3.77920028e-04  3.77920028e-04  7.38843315e+01 
 3.82920028e-04  3.82920028e-04  3.82920028e-04  7.15402411e+01 
 3.87920028e-04  3.87920028e-04  3.87920028e-04  6.91260445e+01 
 3.92920028e-04  3.92920028e-04  3.92920028e-04  6.66440384e+01 
 3.97920028e-04  3.97920028e-04  3.97920028e-04  6.40965876e+01 
 4.02920028e-04  4.02920028e-04  4.02920028e-04  6.14861223e+01 
 4.07920028e-04  4.07920028e-04  4.07920028e-04  5.88151364e+01 
 4.12920028e-04  4.12920028e-04  4.12920028e-04  5.60861857e+01 
 4.17920028e-04  4.17920028e-04  4.17920028e-04  5.33018851e+01 
 4.22920028e-04  4.22920028e-04  4.22920028e-04  5.04649065e+01 
 4.27920028e-04  4.27920028e-04  4.27920028e-04  4.75779767e+01 
 4.32920028e-04  4.32920028e-04  4.32920028e-04  4.46438749e+01 
 4.37920028e-04  4.37920028e-04  4.37920028e-04  4.16654299e+01 
 4.42920028e-04  4.42920028e-04  4.42920028e-04  3.86455181e+01 
 4.47920028e-04  4.47920028e-04  4.47920028e-04  3.55870606e+01 
 4.52920028e-04  4.52920028e-04  4.52920028e-04  3.24930205e+01 
 4.57920028e-04  4.57920028e-04  4.57920028e-04  2.93664004e+01 
 4.62920028e-04  4.62920028e-04  4.62920028e-04  2.62102395e+01 
